station,location,date,time,Latitude,Longitude,ch_in_lab,ch_in_situ
Station P1,Romaine,2015-07-04,00:20:00.001000,50.28000434,-63.86545803,No_values,0.9497881
Station P1,Romaine,2015-07-04,00:40:00.001000,50.28000434,-63.86545803,No_values,0.80906155
Station P1,Romaine,2015-07-04,01:00:00.001000,50.28000434,-63.86545803,No_values,0.84757805
Station P1,Romaine,2015-07-04,01:20:00.001000,50.28000434,-63.86545803,No_values,0.97113845
Station P1,Romaine,2015-07-04,01:40:00.001000,50.28000434,-63.86545803,No_values,0.9619831999999999
Station P1,Romaine,2015-07-04,02:00:00.001000,50.28000434,-63.86545803,No_values,0.91856715
Station P1,Romaine,2015-07-04,02:20:00.001000,50.28000434,-63.86545803,No_values,0.9002924
Station P1,Romaine,2015-07-04,02:40:00.001000,50.28000434,-63.86545803,No_values,0.8363485500000001
Station P1,Romaine,2015-07-04,03:00:00.001000,50.28000434,-63.86545803,No_values,0.82894565
Station P1,Romaine,2015-07-04,03:20:00.001000,50.28000434,-63.86545803,No_values,0.79096555
Station P1,Romaine,2015-07-04,03:40:00.001000,50.28000434,-63.86545803,No_values,0.8591652000000001
Station P1,Romaine,2015-07-04,21:00:00.001000,50.28000434,-63.86545803,No_values,0.8974671000000001
Station P1,Romaine,2015-07-04,21:20:00.001000,50.28000434,-63.86545803,No_values,1.0397315
Station P1,Romaine,2015-07-04,21:40:00.001000,50.28000434,-63.86545803,No_values,0.89138745
Station P1,Romaine,2015-07-04,22:00:00.001000,50.28000434,-63.86545803,No_values,0.89131595
Station P1,Romaine,2015-07-04,22:20:00.001000,50.28000434,-63.86545803,No_values,1.39081475
Station P1,Romaine,2015-07-04,22:40:00.001000,50.28000434,-63.86545803,No_values,1.41459705
Station P1,Romaine,2015-07-04,23:00:00.001000,50.28000434,-63.86545803,No_values,0.9363770499999999
Station P1,Romaine,2015-07-04,23:20:00.001000,50.28000434,-63.86545803,No_values,1.0516405
Station P1,Romaine,2015-07-04,23:40:00.001000,50.28000434,-63.86545803,No_values,0.8890986000000001
Station P1,Romaine,2015-07-05,00:00:00.001000,50.28000434,-63.86545803,No_values,0.94692705
Station P1,Romaine,2015-07-05,00:20:00.001000,50.28000434,-63.86545803,No_values,1.00364685
Station P1,Romaine,2015-07-05,00:40:00.001000,50.28000434,-63.86545803,No_values,0.8520125999999999
Station P1,Romaine,2015-07-05,01:00:00.001000,50.28000434,-63.86545803,No_values,0.8921742500000001
Station P1,Romaine,2015-07-05,01:20:00.001000,50.28000434,-63.86545803,No_values,0.8863449
Station P1,Romaine,2015-07-05,01:40:00.001000,50.28000434,-63.86545803,No_values,0.8879900000000001
Station P1,Romaine,2015-07-05,02:00:00.001000,50.28000434,-63.86545803,No_values,0.8548379
Station P1,Romaine,2015-07-05,02:20:00.001000,50.28000434,-63.86545803,No_values,0.9699225499999999
Station P1,Romaine,2015-07-05,02:40:00.001000,50.28000434,-63.86545803,No_values,0.91187955
Station P1,Romaine,2015-07-05,03:00:00.001000,50.28000434,-63.86545803,No_values,0.98133085
Station P1,Romaine,2015-07-05,03:20:00.001000,50.28000434,-63.86545803,No_values,0.9014367999999999
Station P1,Romaine,2015-07-05,03:40:00.001000,50.28000434,-63.86545803,No_values,0.8253336
Station P1,Romaine,2015-07-05,04:00:00.001000,50.28000434,-63.86545803,No_values,0.9144186999999999
Station P1,Romaine,2015-07-05,21:00:00.001000,50.28000434,-63.86545803,No_values,1.1111140499999999
Station P1,Romaine,2015-07-05,21:20:00.001000,50.28000434,-63.86545803,No_values,1.13310815
Station P1,Romaine,2015-07-05,21:40:00.001000,50.28000434,-63.86545803,No_values,1.0858655000000002
Station P1,Romaine,2015-07-05,22:00:00.001000,50.28000434,-63.86545803,No_values,1.04498865
Station P1,Romaine,2015-07-05,22:20:00.001000,50.28000434,-63.86545803,No_values,0.96244815
Station P1,Romaine,2015-07-05,22:40:00.001000,50.28000434,-63.86545803,No_values,0.92010495
Station P1,Romaine,2015-07-05,23:00:00.001000,50.28000434,-63.86545803,No_values,1.32797955
Station P1,Romaine,2015-07-05,23:20:00.001000,50.28000434,-63.86545803,No_values,0.9290457000000001
Station P1,Romaine,2015-07-05,23:40:00.001000,50.28000434,-63.86545803,No_values,0.77011585
Station P1,Romaine,2015-07-06,00:00:00.001000,50.28000434,-63.86545803,No_values,0.7373929
Station P1,Romaine,2015-07-06,00:20:00.001000,50.28000434,-63.86545803,No_values,0.7701515999999999
Station P1,Romaine,2015-07-06,00:40:00.001000,50.28000434,-63.86545803,No_values,0.89746715
Station P1,Romaine,2015-07-06,01:00:00.001000,50.28000434,-63.86545803,No_values,0.9059787
Station P1,Romaine,2015-07-06,01:20:00.001000,50.28000434,-63.86545803,No_values,0.87955
Station P1,Romaine,2015-07-06,01:40:00.001000,50.28000434,-63.86545803,No_values,0.9181738
Station P1,Romaine,2015-07-06,02:00:00.001000,50.28000434,-63.86545803,No_values,0.7759094
Station P1,Romaine,2015-07-06,02:20:00.001000,50.28000434,-63.86545803,No_values,0.79933405
Station P1,Romaine,2015-07-06,02:40:00.001000,50.28000434,-63.86545803,No_values,0.69276095
Station P1,Romaine,2015-07-06,03:00:00.001000,50.28000434,-63.86545803,No_values,0.81539155
Station P1,Romaine,2015-07-06,03:20:00.001000,50.28000434,-63.86545803,No_values,0.81692935
Station P1,Romaine,2015-07-06,03:40:00.001000,50.28000434,-63.86545803,No_values,0.7529497
Station P1,Romaine,2015-07-06,04:00:00.001000,50.28000434,-63.86545803,No_values,0.82672835
Station P1,Romaine,2015-07-06,21:00:00.001000,50.28000434,-63.86545803,No_values,0.8571267
Station P1,Romaine,2015-07-06,21:20:00.001000,50.28000434,-63.86545803,No_values,0.8834481
Station P1,Romaine,2015-07-06,21:40:00.001000,50.28000434,-63.86545803,No_values,0.860703
Station P1,Romaine,2015-07-06,22:00:00.001000,50.28000434,-63.86545803,No_values,0.94213485
Station P1,Romaine,2015-07-06,22:20:00.001000,50.28000434,-63.86545803,No_values,0.9253621
Station P1,Romaine,2015-07-06,22:40:00.001000,50.28000434,-63.86545803,No_values,0.80040695
Station P1,Romaine,2015-07-06,23:00:00.001000,50.28000434,-63.86545803,No_values,0.8805513
Station P1,Romaine,2015-07-06,23:20:00.001000,50.28000434,-63.86545803,No_values,0.952971
Station P1,Romaine,2015-07-06,23:40:00.001000,50.28000434,-63.86545803,No_values,1.26832725
Station P1,Romaine,2015-07-07,00:00:00.001000,50.28000434,-63.86545803,No_values,1.3342380500000002
Station P1,Romaine,2015-07-07,00:20:00.001000,50.28000434,-63.86545803,No_values,1.21926065
Station P1,Romaine,2015-07-07,00:40:00.001000,50.28000434,-63.86545803,No_values,0.7128238499999999
Station P1,Romaine,2015-07-07,01:00:00.001000,50.28000434,-63.86545803,No_values,0.7247329
Station P1,Romaine,2015-07-07,01:20:00.001000,50.28000434,-63.86545803,No_values,0.75767045
Station P1,Romaine,2015-07-07,01:40:00.001000,50.28000434,-63.86545803,No_values,0.8641361999999999
Station P1,Romaine,2015-07-07,02:00:00.001000,50.28000434,-63.86545803,No_values,0.8939265999999999
Station P1,Romaine,2015-07-07,02:20:00.001000,50.28000434,-63.86545803,No_values,0.7388591499999999
Station P1,Romaine,2015-07-07,02:40:00.001000,50.28000434,-63.86545803,No_values,0.7836342000000001
Station P1,Romaine,2015-07-07,03:00:00.001000,50.28000434,-63.86545803,No_values,0.6448388
Station P1,Romaine,2015-07-07,03:20:00.001000,50.28000434,-63.86545803,No_values,0.6608963
Station P1,Romaine,2015-07-07,03:40:00.001000,50.28000434,-63.86545803,No_values,0.6356835000000001
Station P1,Romaine,2015-07-07,04:00:00.001000,50.28000434,-63.86545803,No_values,0.7677912499999999
Station P1,Romaine,2015-07-07,21:00:00.001000,50.28000434,-63.86545803,No_values,0.865531
Station P1,Romaine,2015-07-07,21:20:00.001000,50.28000434,-63.86545803,No_values,0.9171009
Station P1,Romaine,2015-07-07,21:40:00.001000,50.28000434,-63.86545803,No_values,0.8698224999999999
Station P1,Romaine,2015-07-07,22:00:00.001000,50.28000434,-63.86545803,No_values,0.9526490999999999
Station P1,Romaine,2015-07-07,22:20:00.001000,50.28000434,-63.86545803,No_values,0.8963227
Station P1,Romaine,2015-07-07,22:40:00.001000,50.28000434,-63.86545803,No_values,0.8900642
Station P1,Romaine,2015-07-07,23:00:00.001000,50.28000434,-63.86545803,No_values,0.8750796000000001
Station P1,Romaine,2015-07-07,23:20:00.001000,50.28000434,-63.86545803,No_values,0.8791208
Station P1,Romaine,2015-07-07,23:40:00.001000,50.28000434,-63.86545803,No_values,0.8237243000000001
Station P1,Romaine,2015-07-08,00:00:00.001000,50.28000434,-63.86545803,No_values,0.9112715499999999
Station P1,Romaine,2015-07-08,00:20:00.001000,50.28000434,-63.86545803,No_values,0.9953498999999999
Station P1,Romaine,2015-07-08,00:40:00.001000,50.28000434,-63.86545803,No_values,1.0938406
Station P1,Romaine,2015-07-08,01:00:00.001000,50.28000434,-63.86545803,No_values,1.13418105
Station P1,Romaine,2015-07-08,01:20:00.001000,50.28000434,-63.86545803,No_values,0.7721185500000001
Station P1,Romaine,2015-07-08,01:40:00.001000,50.28000434,-63.86545803,No_values,0.70853235
Station P1,Romaine,2015-07-08,02:00:00.001000,50.28000434,-63.86545803,No_values,0.7341743000000001
Station P1,Romaine,2015-07-08,02:20:00.001000,50.28000434,-63.86545803,No_values,0.73875185
Station P1,Romaine,2015-07-08,02:40:00.001000,50.28000434,-63.86545803,No_values,0.8275509
Station P1,Romaine,2015-07-08,03:00:00.001000,50.28000434,-63.86545803,No_values,0.76789855
Station P1,Romaine,2015-07-08,03:20:00.001000,50.28000434,-63.86545803,No_values,0.79926255
Station P1,Romaine,2015-07-08,03:40:00.001000,50.28000434,-63.86545803,No_values,0.7959366
Station P1,Romaine,2015-07-08,04:00:00.001000,50.28000434,-63.86545803,No_values,0.88924165
Station P1,Romaine,2015-07-08,21:00:00.001000,50.28000434,-63.86545803,No_values,1.8279433
Station P1,Romaine,2015-07-08,21:20:00.001000,50.28000434,-63.86545803,No_values,2.1640419499999997
Station P1,Romaine,2015-07-08,21:40:00.001000,50.28000434,-63.86545803,No_values,2.4204612
Station P1,Romaine,2015-07-08,22:00:00.001000,50.28000434,-63.86545803,No_values,2.3110628
Station P1,Romaine,2015-07-08,22:20:00.001000,50.28000434,-63.86545803,No_values,2.0286083
Station P1,Romaine,2015-07-08,22:40:00.001000,50.28000434,-63.86545803,No_values,1.9008994
Station P1,Romaine,2015-07-08,23:00:00.001000,50.28000434,-63.86545803,No_values,1.58793925
Station P1,Romaine,2015-07-08,23:20:00.001000,50.28000434,-63.86545803,No_values,1.54623985
Station P1,Romaine,2015-07-08,23:40:00.001000,50.28000434,-63.86545803,No_values,1.86077355
Station P1,Romaine,2015-07-09,00:00:00.001000,50.28000434,-63.86545803,No_values,1.6168356
Station P1,Romaine,2015-07-09,00:20:00.001000,50.28000434,-63.86545803,No_values,1.5980959000000001
Station P1,Romaine,2015-07-09,00:40:00.001000,50.28000434,-63.86545803,No_values,1.39324665
Station P1,Romaine,2015-07-09,01:00:00.001000,50.28000434,-63.86545803,No_values,1.71421765
Station P1,Romaine,2015-07-09,01:20:00.001000,50.28000434,-63.86545803,No_values,1.21904615
Station P1,Romaine,2015-07-09,01:40:00.001000,50.28000434,-63.86545803,No_values,1.6674399
Station P1,Romaine,2015-07-09,02:00:00.001000,50.28000434,-63.86545803,No_values,1.6763805999999999
Station P1,Romaine,2015-07-09,02:20:00.001000,50.28000434,-63.86545803,No_values,1.63697005
Station P1,Romaine,2015-07-09,02:40:00.001000,50.28000434,-63.86545803,No_values,1.6160130499999998
Station P1,Romaine,2015-07-09,03:00:00.001000,50.28000434,-63.86545803,No_values,1.4514327
Station P1,Romaine,2015-07-09,03:20:00.001000,50.28000434,-63.86545803,No_values,1.518023
Station P1,Romaine,2015-07-09,03:40:00.001000,50.28000434,-63.86545803,No_values,1.6851782499999999
Station P1,Romaine,2015-07-09,04:00:00.001000,50.28000434,-63.86545803,No_values,2.0003200000000003
Station P1,Romaine,2015-07-09,21:00:00.001000,50.28000434,-63.86545803,No_values,2.0673752
Station P1,Romaine,2015-07-09,21:20:00.001000,50.28000434,-63.86545803,No_values,2.26267575
Station P1,Romaine,2015-07-09,21:40:00.001000,50.28000434,-63.86545803,No_values,1.84464455
Station P1,Romaine,2015-07-09,22:00:00.001000,50.28000434,-63.86545803,No_values,1.92049745
Station P1,Romaine,2015-07-09,22:20:00.001000,50.28000434,-63.86545803,No_values,1.8188238
Station P1,Romaine,2015-07-09,22:40:00.001000,50.28000434,-63.86545803,No_values,1.8118500499999999
Station P1,Romaine,2015-07-09,23:00:00.001000,50.28000434,-63.86545803,No_values,1.7903566
Station P1,Romaine,2015-07-09,23:20:00.001000,50.28000434,-63.86545803,No_values,1.70788765
Station P1,Romaine,2015-07-09,23:40:00.001000,50.28000434,-63.86545803,No_values,1.9193172500000002
Station P1,Romaine,2015-07-10,00:00:00.001000,50.28000434,-63.86545803,No_values,1.6451954999999998
Station P1,Romaine,2015-07-10,00:20:00.001000,50.28000434,-63.86545803,No_values,1.20295285
Station P1,Romaine,2015-07-10,00:40:00.001000,50.28000434,-63.86545803,No_values,1.3808726999999998
Station P1,Romaine,2015-07-10,01:00:00.001000,50.28000434,-63.86545803,No_values,1.5903711
Station P1,Romaine,2015-07-10,01:20:00.001000,50.28000434,-63.86545803,No_values,1.5425205000000002
Station P1,Romaine,2015-07-10,01:40:00.001000,50.28000434,-63.86545803,No_values,1.70531275
Station P1,Romaine,2015-07-10,02:00:00.001000,50.28000434,-63.86545803,No_values,1.99166535
Station P1,Romaine,2015-07-10,02:20:00.001000,50.28000434,-63.86545803,No_values,2.10728645
Station P1,Romaine,2015-07-10,02:40:00.001000,50.28000434,-63.86545803,No_values,2.39320995
Station P1,Romaine,2015-07-10,03:00:00.001000,50.28000434,-63.86545803,No_values,2.49613525
Station P1,Romaine,2015-07-10,03:20:00.001000,50.28000434,-63.86545803,No_values,2.43315695
Station P1,Romaine,2015-07-10,03:40:00.001000,50.28000434,-63.86545803,No_values,1.86481475
Station P1,Romaine,2015-07-10,04:00:00.001000,50.28000434,-63.86545803,No_values,1.9731044999999998
Station P1,Romaine,2015-07-10,21:00:00.001000,50.28000434,-63.86545803,No_values,1.29657985
Station P1,Romaine,2015-07-10,21:20:00.001000,50.28000434,-63.86545803,No_values,1.4315486000000002
Station P1,Romaine,2015-07-10,21:40:00.001000,50.28000434,-63.86545803,No_values,1.4532208500000001
Station P1,Romaine,2015-07-10,22:00:00.001000,50.28000434,-63.86545803,No_values,1.5346527
Station P1,Romaine,2015-07-10,22:20:00.001000,50.28000434,-63.86545803,No_values,1.4356613
Station P1,Romaine,2015-07-10,22:40:00.001000,50.28000434,-63.86545803,No_values,1.53232815
Station P1,Romaine,2015-07-10,23:00:00.001000,50.28000434,-63.86545803,No_values,1.4816523
Station P1,Romaine,2015-07-10,23:20:00.001000,50.28000434,-63.86545803,No_values,1.51451825
Station P1,Romaine,2015-07-10,23:40:00.001000,50.28000434,-63.86545803,No_values,1.347363
Station P1,Romaine,2015-07-11,00:00:00.001000,50.28000434,-63.86545803,No_values,1.49710175
Station P1,Romaine,2015-07-11,00:20:00.001000,50.28000434,-63.86545803,No_values,1.5549659999999998
Station P1,Romaine,2015-07-11,00:40:00.001000,50.28000434,-63.86545803,No_values,1.45890715
Station P1,Romaine,2015-07-11,01:00:00.001000,50.28000434,-63.86545803,No_values,1.7679333499999998
Station P1,Romaine,2015-07-11,01:20:00.001000,50.28000434,-63.86545803,No_values,1.5745282
Station P1,Romaine,2015-07-11,01:40:00.001000,50.28000434,-63.86545803,No_values,1.5049337999999999
Station P1,Romaine,2015-07-11,02:00:00.001000,50.28000434,-63.86545803,No_values,1.5413404000000002
Station P1,Romaine,2015-07-11,02:20:00.001000,50.28000434,-63.86545803,No_values,1.37096645
Station P1,Romaine,2015-07-11,02:40:00.001000,50.28000434,-63.86545803,No_values,1.2653232
Station P1,Romaine,2015-07-11,03:00:00.001000,50.28000434,-63.86545803,No_values,1.3084531
Station P1,Romaine,2015-07-11,03:20:00.001000,50.28000434,-63.86545803,No_values,1.6543507499999999
Station P1,Romaine,2015-07-11,03:40:00.001000,50.28000434,-63.86545803,No_values,1.53901575
Station P1,Romaine,2015-07-11,04:00:00.001000,50.28000434,-63.86545803,No_values,1.5892624999999998
Station P1,Romaine,2015-07-11,21:00:00.001000,50.28000434,-63.86545803,No_values,1.4360905
Station P1,Romaine,2015-07-11,21:20:00.001000,50.28000434,-63.86545803,No_values,1.1600733
Station P1,Romaine,2015-07-11,21:40:00.001000,50.28000434,-63.86545803,No_values,1.1150479
Station P1,Romaine,2015-07-11,22:00:00.001000,50.28000434,-63.86545803,No_values,1.0474204999999999
Station P1,Romaine,2015-07-11,22:20:00.001000,50.28000434,-63.86545803,No_values,1.1813878999999998
Station P1,Romaine,2015-07-11,22:40:00.001000,50.28000434,-63.86545803,No_values,1.26099585
Station P1,Romaine,2015-07-11,23:00:00.001000,50.28000434,-63.86545803,No_values,1.21879575
Station P1,Romaine,2015-07-11,23:20:00.001000,50.28000434,-63.86545803,No_values,1.18077995
Station P1,Romaine,2015-07-11,23:40:00.001000,50.28000434,-63.86545803,No_values,1.06801985
Station P1,Romaine,2015-07-12,00:00:00.001000,50.28000434,-63.86545803,No_values,1.1639357000000001
Station P1,Romaine,2015-07-12,00:20:00.001000,50.28000434,-63.86545803,No_values,1.1376857500000002
Station P1,Romaine,2015-07-12,00:40:00.001000,50.28000434,-63.86545803,No_values,1.2097478000000002
Station P1,Romaine,2015-07-12,01:00:00.001000,50.28000434,-63.86545803,No_values,1.16164685
Station P1,Romaine,2015-07-12,01:20:00.001000,50.28000434,-63.86545803,No_values,1.23378035
Station P1,Romaine,2015-07-12,01:40:00.001000,50.28000434,-63.86545803,No_values,1.3244033
Station P1,Romaine,2015-07-12,02:00:00.001000,50.28000434,-63.86545803,No_values,1.2899995
Station P1,Romaine,2015-07-12,02:20:00.001000,50.28000434,-63.86545803,No_values,1.3362408000000001
Station P1,Romaine,2015-07-12,02:40:00.001000,50.28000434,-63.86545803,No_values,1.28867625
Station P1,Romaine,2015-07-12,03:00:00.001000,50.28000434,-63.86545803,No_values,1.15317105
Station P1,Romaine,2015-07-12,03:20:00.001000,50.28000434,-63.86545803,No_values,1.16933585
Station P1,Romaine,2015-07-12,03:40:00.001000,50.28000434,-63.86545803,No_values,1.0654807
Station P1,Romaine,2015-07-12,04:00:00.001000,50.28000434,-63.86545803,No_values,1.2544155
Station P1,Romaine,2015-07-12,04:20:00.001000,50.28000434,-63.86545803,No_values,1.35122535
Station P1,Romaine,2015-07-12,04:40:00.001000,50.28000434,-63.86545803,No_values,1.2132882999999999
Station P1,Romaine,2015-07-12,21:00:00.001000,50.28000434,-63.86545803,No_values,1.23456715
Station P1,Romaine,2015-07-12,21:20:00.001000,50.28000434,-63.86545803,No_values,1.4135957
Station P1,Romaine,2015-07-12,21:40:00.001000,50.28000434,-63.86545803,No_values,1.22054815
Station P1,Romaine,2015-07-12,22:00:00.001000,50.28000434,-63.86545803,No_values,1.53189895
Station P1,Romaine,2015-07-12,22:20:00.001000,50.28000434,-63.86545803,No_values,1.49999855
Station P1,Romaine,2015-07-12,22:40:00.001000,50.28000434,-63.86545803,No_values,1.41388175
Station P1,Romaine,2015-07-12,23:00:00.001000,50.28000434,-63.86545803,No_values,1.75527335
Station P1,Romaine,2015-07-12,23:20:00.001000,50.28000434,-63.86545803,No_values,1.45990845
Station P1,Romaine,2015-07-12,23:40:00.001000,50.28000434,-63.86545803,No_values,1.43938065
Station P1,Romaine,2015-07-13,00:00:00.001000,50.28000434,-63.86545803,No_values,1.37447115
Station P1,Romaine,2015-07-13,00:20:00.001000,50.28000434,-63.86545803,No_values,1.2485504500000002
Station P1,Romaine,2015-07-13,00:40:00.001000,50.28000434,-63.86545803,No_values,1.30201575
Station P1,Romaine,2015-07-13,01:00:00.001000,50.28000434,-63.86545803,No_values,1.5342951
Station P1,Romaine,2015-07-13,01:20:00.001000,50.28000434,-63.86545803,No_values,1.4688134499999999
Station P1,Romaine,2015-07-13,01:40:00.001000,50.28000434,-63.86545803,No_values,1.32125615
Station P1,Romaine,2015-07-13,02:00:00.001000,50.28000434,-63.86545803,No_values,1.1906504500000001
Station P1,Romaine,2015-07-13,02:20:00.001000,50.28000434,-63.86545803,No_values,1.3090968
Station P1,Romaine,2015-07-13,02:40:00.001000,50.28000434,-63.86545803,No_values,1.27201085
Station P1,Romaine,2015-07-13,03:00:00.001000,50.28000434,-63.86545803,No_values,1.32465365
Station P1,Romaine,2015-07-13,03:20:00.001000,50.28000434,-63.86545803,No_values,1.35201215
Station P1,Romaine,2015-07-13,03:40:00.001000,50.28000434,-63.86545803,No_values,1.4036894
Station P1,Romaine,2015-07-13,04:00:00.001000,50.28000434,-63.86545803,No_values,1.3389587500000002
Station P1,Romaine,2015-07-13,21:00:00.001000,50.28000434,-63.86545803,No_values,1.3103485
Station P1,Romaine,2015-07-13,21:20:00.001000,50.28000434,-63.86545803,No_values,1.1496663
Station P1,Romaine,2015-07-13,21:40:00.001000,50.28000434,-63.86545803,No_values,1.26167535
Station P1,Romaine,2015-07-13,22:00:00.001000,50.28000434,-63.86545803,No_values,1.19758845
Station P1,Romaine,2015-07-13,22:20:00.001000,50.28000434,-63.86545803,No_values,1.1614680000000002
Station P1,Romaine,2015-07-13,22:40:00.001000,50.28000434,-63.86545803,No_values,1.1415123999999999
Station P1,Romaine,2015-07-13,23:00:00.001000,50.28000434,-63.86545803,No_values,1.3874531
Station P1,Romaine,2015-07-13,23:20:00.001000,50.28000434,-63.86545803,No_values,1.50539875
Station P1,Romaine,2015-07-13,23:40:00.001000,50.28000434,-63.86545803,No_values,1.67251825
Station P1,Romaine,2015-07-14,00:00:00.001000,50.28000434,-63.86545803,No_values,1.70878175
Station P1,Romaine,2015-07-14,00:20:00.001000,50.28000434,-63.86545803,No_values,1.7223358
Station P1,Romaine,2015-07-14,00:40:00.001000,50.28000434,-63.86545803,No_values,1.69343945
Station P1,Romaine,2015-07-14,01:00:00.001000,50.28000434,-63.86545803,No_values,2.6162982
Station P1,Romaine,2015-07-14,01:20:00.001000,50.28000434,-63.86545803,No_values,1.88105105
Station P1,Romaine,2015-07-14,01:40:00.001000,50.28000434,-63.86545803,No_values,1.8822312
Station P1,Romaine,2015-07-14,02:00:00.001000,50.28000434,-63.86545803,No_values,1.6654372
Station P1,Romaine,2015-07-14,02:20:00.001000,50.28000434,-63.86545803,No_values,1.84696915
Station P1,Romaine,2015-07-14,02:40:00.001000,50.28000434,-63.86545803,No_values,1.49953365
Station P1,Romaine,2015-07-14,03:00:00.001000,50.28000434,-63.86545803,No_values,1.52070525
Station P1,Romaine,2015-07-14,03:20:00.001000,50.28000434,-63.86545803,No_values,1.66790485
Station P1,Romaine,2015-07-14,03:40:00.001000,50.28000434,-63.86545803,No_values,1.74833535
Station P1,Romaine,2015-07-14,04:00:00.001000,50.28000434,-63.86545803,No_values,1.52367355
Station P1,Romaine,2015-07-14,21:00:00.001000,50.28000434,-63.86545803,No_values,1.93487405
Station P1,Romaine,2015-07-14,21:20:00.001000,50.28000434,-63.86545803,No_values,1.80863145
Station P1,Romaine,2015-07-14,21:40:00.001000,50.28000434,-63.86545803,No_values,1.8215059999999998
Station P1,Romaine,2015-07-14,22:00:00.001000,50.28000434,-63.86545803,No_values,1.57324075
Station P1,Romaine,2015-07-14,22:20:00.001000,50.28000434,-63.86545803,No_values,1.7854929
Station P1,Romaine,2015-07-14,22:40:00.001000,50.28000434,-63.86545803,No_values,1.98580025
Station P1,Romaine,2015-07-14,23:00:00.001000,50.28000434,-63.86545803,No_values,1.27819775
Station P1,Romaine,2015-07-14,23:20:00.001000,50.28000434,-63.86545803,No_values,1.29722355
Station P1,Romaine,2015-07-14,23:40:00.001000,50.28000434,-63.86545803,No_values,1.41470435
Station P1,Romaine,2015-07-15,00:00:00.001000,50.28000434,-63.86545803,No_values,1.2567043500000001
Station P1,Romaine,2015-07-15,00:20:00.001000,50.28000434,-63.86545803,No_values,1.4156341499999998
Station P1,Romaine,2015-07-15,00:40:00.001000,50.28000434,-63.86545803,No_values,1.5810727999999998
Station P1,Romaine,2015-07-15,01:00:00.001000,50.28000434,-63.86545803,No_values,1.58622265
Station P1,Romaine,2015-07-15,01:20:00.001000,50.28000434,-63.86545803,No_values,1.6964435500000001
Station P1,Romaine,2015-07-15,01:40:00.001000,50.28000434,-63.86545803,No_values,1.7776608500000002
Station P1,Romaine,2015-07-15,02:00:00.001000,50.28000434,-63.86545803,No_values,1.55153275
Station P1,Romaine,2015-07-15,02:20:00.001000,50.28000434,-63.86545803,No_values,1.63496735
Station P1,Romaine,2015-07-15,02:40:00.001000,50.28000434,-63.86545803,No_values,1.4588356
Station P1,Romaine,2015-07-15,03:00:00.001000,50.28000434,-63.86545803,No_values,1.4660597
Station P1,Romaine,2015-07-15,03:20:00.001000,50.28000434,-63.86545803,No_values,1.56372785
Station P1,Romaine,2015-07-15,03:40:00.001000,50.28000434,-63.86545803,No_values,1.70577765
Station P1,Romaine,2015-07-15,04:00:00.001000,50.28000434,-63.86545803,No_values,1.4868020999999998
Station P1,Romaine,2015-07-15,21:00:00.001000,50.28000434,-63.86545803,No_values,1.54083965
Station P1,Romaine,2015-07-15,21:20:00.001000,50.28000434,-63.86545803,No_values,1.6601801
Station P1,Romaine,2015-07-15,21:40:00.001000,50.28000434,-63.86545803,No_values,1.4466762499999999
Station P1,Romaine,2015-07-15,22:00:00.001000,50.28000434,-63.86545803,No_values,1.619482
Station P1,Romaine,2015-07-15,22:20:00.001000,50.28000434,-63.86545803,No_values,1.65667535
Station P1,Romaine,2015-07-15,22:40:00.001000,50.28000434,-63.86545803,No_values,1.7210126
Station P1,Romaine,2015-07-15,23:00:00.001000,50.28000434,-63.86545803,No_values,1.9951701
Station P1,Romaine,2015-07-15,23:20:00.001000,50.28000434,-63.86545803,No_values,1.5984893
Station P1,Romaine,2015-07-15,23:40:00.001000,50.28000434,-63.86545803,No_values,1.56294105
Station P1,Romaine,2015-07-16,00:00:00.001000,50.28000434,-63.86545803,No_values,1.45472285
Station P1,Romaine,2015-07-16,00:20:00.001000,50.28000434,-63.86545803,No_values,1.7183304000000001
Station P1,Romaine,2015-07-16,00:40:00.001000,50.28000434,-63.86545803,No_values,1.43158435
Station P1,Romaine,2015-07-16,01:00:00.001000,50.28000434,-63.86545803,No_values,1.4823675
Station P1,Romaine,2015-07-16,01:20:00.001000,50.28000434,-63.86545803,No_values,1.29060745
Station P1,Romaine,2015-07-16,01:40:00.001000,50.28000434,-63.86545803,No_values,1.311779
Station P1,Romaine,2015-07-16,02:00:00.001000,50.28000434,-63.86545803,No_values,1.3437152
Station P1,Romaine,2015-07-16,02:20:00.001000,50.28000434,-63.86545803,No_values,1.4693855999999998
Station P1,Romaine,2015-07-16,02:40:00.001000,50.28000434,-63.86545803,No_values,1.6151905000000002
Station P1,Romaine,2015-07-16,03:00:00.001000,50.28000434,-63.86545803,No_values,1.34636165
Station P1,Romaine,2015-07-16,03:20:00.001000,50.28000434,-63.86545803,No_values,1.36613845
Station P1,Romaine,2015-07-16,03:40:00.001000,50.28000434,-63.86545803,No_values,1.41466855
Station P1,Romaine,2015-07-16,04:00:00.001000,50.28000434,-63.86545803,No_values,1.27086635
Station P1,Romaine,2015-07-16,21:00:00.001000,50.28000434,-63.86545803,No_values,1.4300108
Station P1,Romaine,2015-07-16,21:20:00.001000,50.28000434,-63.86545803,No_values,1.21554135
Station P1,Romaine,2015-07-16,21:40:00.001000,50.28000434,-63.86545803,No_values,1.38119455
